FirstSeen,Title,Artist,PeakRank,WeeksOnBoard,ArtistList
1982-12-11,I Knew You When,Linda Ronstadt,37,12,Linda Ronstadt
1982-11-27,The Elvis Medley,Elvis Presley,71,7,Elvis Presley
1982-11-27,Heart Of The Night,Juice Newton,25,16,Juice Newton
1982-11-06,Does It Make You Remember,Kim Carnes,36,13,Kim Carnes
1982-10-30,I Wouldn't Beg For Water,Sheena Easton,64,7,Sheena Easton
1982-10-16,A Love Song,Kenny Rogers,47,10,Kenny Rogers
1982-10-09,You And I,Eddie Rabbitt With Crystal Gayle,7,29,Eddie Rabbitt;Crystal Gayle
1982-10-02,Get Closer,Linda Ronstadt,29,12,Linda Ronstadt
1982-09-18,Southern Cross,"Crosby, Stills & Nash",18,17,"Crosby, Stills & Nash"
1982-09-04,Close Enough To Perfect,Alabama,65,12,Alabama
1982-09-04,Machinery,Sheena Easton,57,7,Sheena Easton
1982-09-04,Heart Attack,Olivia Newton-John,3,21,Olivia Newton-John
1982-08-28,Nobody,Sylvia,15,20,Sylvia
1982-08-21,He Got You,Ronnie Milsap,59,7,Ronnie Milsap
1982-08-21,Voyeur,Kim Carnes,29,12,Kim Carnes
1982-08-21,Break It To Me Gently,Juice Newton,11,17,Juice Newton
1982-08-14,In The Driver's Seat,John Schneider,72,6,John Schneider
1982-08-07,Let It Be Me,Willie Nelson,40,12,Willie Nelson
1982-07-31,Seasons Of The Heart,John Denver,78,5,John Denver
1982-07-31,I Will Always Love You,Dolly Parton,53,14,Dolly Parton
1982-07-24,She Got The Goldmine (i Got The Shaft),Jerry Reed,57,9,Jerry Reed
1982-07-24,What's Forever For,Michael Murphey,19,20,Michael Murphey
1982-07-17,Love Or Let Me Be Lonely,Paul Davis,40,10,Paul Davis
1982-07-03,Love Will Turn You Around,Kenny Rogers,13,17,Kenny Rogers
1982-06-26,Wasted On The Way,"Crosby, Stills & Nash",9,15,"Crosby, Stills & Nash"
1982-06-12,So Fine,The Oak Ridge Boys,76,4,The Oak Ridge Boys
1982-06-12,Loveline,Dr. Hook,60,10,Dr. Hook
1982-06-12,Landslide,Olivia Newton-John,52,8,Olivia Newton-John
1982-05-22,Take Me Down,Alabama,18,13,Alabama
1982-05-15,Dreamin',John Schneider,45,8,John Schneider
1982-05-08,Love's Been A Little Bit Hard On Me,Juice Newton,7,17,Juice Newton
1982-05-01,Just Another Day In Paradise,Bertie Higgins,46,10,Bertie Higgins
1982-05-01,Any Day Now,Ronnie Milsap,14,16,Ronnie Milsap
1982-04-10,I Don't Know Where To Start,Eddie Rabbitt,35,13,Eddie Rabbitt
1982-04-03,Just To Satisfy You,Waylon & Willie,52,9,Waylon & Willie
1982-04-03,Baby Step Back,Gordon Lightfoot,50,8,Gordon Lightfoot
1982-04-03,When He Shines,Sheena Easton,30,15,Sheena Easton
1982-03-27,Still In Saigon,The Charlie Daniels Band,22,12,The Charlie Daniels Band
1982-03-13,If I Could Get You (into my Life),Gene Cotton,76,8,Gene Cotton
1982-03-06,Shanghai Breezes,John Denver,31,14,John Denver
1982-03-06,Always On My Mind,Willie Nelson,5,23,Willie Nelson
1982-02-27,Baby Makes Her Blue Jeans Talk,Dr. Hook,25,12,Dr. Hook
1982-02-27,'65 Love Affair,Paul Davis,6,20,Paul Davis
1982-02-13,Make A Move On Me,Olivia Newton-John,5,14,Olivia Newton-John
1982-01-30,Another Sleepless Night,Anne Murray,44,9,Anne Murray
1982-01-16,Bobbie Sue,The Oak Ridge Boys,12,14,The Oak Ridge Boys
1981-12-26,Through The Years,Kenny Rogers,13,15,Kenny Rogers
1981-12-05,The Woman In Me,Crystal Gayle,76,6,Crystal Gayle
1981-12-05,Could It Be Love,Jennifer Warnes,47,10,Jennifer Warnes
1981-11-28,You Could Have Been With Me,Sheena Easton,15,18,Sheena Easton
1981-11-21,Blaze Of Glory,Kenny Rogers,66,9,Kenny Rogers
1981-11-14,Love In The First Degree,Alabama,15,21,Alabama
1981-11-14,Someone Could Lose A Heart Tonight,Eddie Rabbitt,15,15,Eddie Rabbitt
1981-11-14,Key Largo,Bertie Higgins,8,29,Bertie Higgins
1981-11-07,Cool Night,Paul Davis,11,19,Paul Davis
1981-10-31,The Cowboy And The Lady,John Denver,66,7,John Denver
1981-10-31,Castles In The Air,Don McLean,36,14,Don McLean
1981-10-24,Mistaken Identity,Kim Carnes,60,6,Kim Carnes
1981-10-24,I Wouldn't Have Missed It For The World,Ronnie Milsap,20,17,Ronnie Milsap
1981-10-17,The Sweetest Thing (I've Ever Known),Juice Newton,7,24,Juice Newton
1981-10-10,Bet Your Heart On Me,Johnny Lee,54,9,Johnny Lee
1981-10-03,Fire In The Sky,The Dirt Band,76,4,The Dirt Band
1981-10-03,Physical,Olivia Newton-John,1,26,Olivia Newton-John
1981-09-26,Still,John Schneider,69,5,John Schneider
1981-09-26,It's All I Can Do,Anne Murray,53,9,Anne Murray
1981-09-19,The House Of The Rising Sun,Dolly Parton,77,4,Dolly Parton
1981-09-05,Share Your Love With Me,Kenny Rogers,14,15,Kenny Rogers
1981-08-22,I Love My Truck,Glen Campbell,94,3,Glen Campbell
1981-08-08,It's Just The Sun,Don McLean,83,2,Don McLean
1981-08-08,Draw Of The Cards,Kim Carnes,28,12,Kim Carnes
1981-07-25,Step By Step,Eddie Rabbitt,5,22,Eddie Rabbitt
1981-07-25,For Your Eyes Only,Sheena Easton,4,25,Sheena Easton
1981-07-11,Secrets,Mac Davis,76,6,Mac Davis
1981-07-11,You Don't Know Me,Mickey Gilley,55,12,Mickey Gilley
1981-06-27,(There's) No Gettin' Over Me,Ronnie Milsap,5,20,Ronnie Milsap
1981-06-20,Suzi,Randy VanWarmer,55,8,Randy VanWarmer
1981-06-13,Some Days Are Diamonds (Some Days Are Stone),John Denver,36,20,John Denver
1981-06-13,I Don't Need You,Kenny Rogers,3,18,Kenny Rogers
1981-06-06,Feels So Right,Alabama,20,22,Alabama
1981-05-30,It's Now Or Never,John Schneider,14,19,John Schneider
1981-05-30,Queen Of Hearts,Juice Newton,2,27,Juice Newton
1981-05-16,Elvira,The Oak Ridge Boys,5,22,The Oak Ridge Boys
1981-05-09,You're So Easy To Love,Tommy James,58,7,Tommy James
1981-05-09,Modern Girl,Sheena Easton,18,18,Sheena Easton
1981-04-25,Seven Year Ache,Rosanne Cash,22,20,Rosanne Cash
1981-04-11,That Didn't Hurt Too Bad,Dr. Hook,69,4,Dr. Hook
1981-04-11,Since I Don't Have You,Don McLean,23,14,Don McLean
1981-04-04,But You Know I Love You,Dolly Parton,41,10,Dolly Parton
1981-03-28,Blessed Are The Believers,Anne Murray,34,13,Anne Murray
1981-03-28,What Are We Doin' In Love,Dottie West with Kenny Rogers,14,20,Dottie West;Kenny Rogers
1981-03-28,Bette Davis Eyes,Kim Carnes,1,26,Kim Carnes
1981-03-14,Her Town Too,James Taylor & J.D. Souther,11,14,J.D. Souther;James Taylor
1981-02-21,It's My Job,Jimmy Buffett,57,8,Jimmy Buffett
1981-02-21,Angel Of The Morning,Juice Newton,4,22,Juice Newton
1981-02-14,Morning Train (Nine To Five),Sheena Easton,1,21,Sheena Easton
1981-01-24,I Don't Want To Know Your Name,Glen Campbell,65,5,Glen Campbell
1981-01-24,Crying,Don McLean,5,18,Don McLean
1980-12-20,Seven Bridges Road,Eagles,21,14,Eagles
1980-12-13,Fool That I Am,Rita Coolidge,46,12,Rita Coolidge
1980-11-29,Smoky Mountain Rain,Ronnie Milsap,24,21,Ronnie Milsap
1980-11-29,9 To 5,Dolly Parton,1,26,Dolly Parton
1980-11-22,Killin' Time,Fred Knoblock & Susan Anton,28,18,Fred Knoblock;Susan Anton
1980-11-08,I Love A Rainy Night,Eddie Rabbitt,1,28,Eddie Rabbitt
1980-11-01,Girls Can Get It,Dr. Hook,34,14,Dr. Hook
1980-10-18,Texas In My Rear View Mirror,Mac Davis,51,9,Mac Davis
1980-10-11,Midnight Rain,Poco,74,4,Poco
1980-10-04,Cry Like A Baby,Kim Carnes,44,8,Kim Carnes
1980-10-04,Lady,Kenny Rogers,1,25,Kenny Rogers
1980-09-27,I Believe In You,Don Williams,24,20,Don Williams
1980-09-13,Theme From The Dukes Of Hazzard (Good Ol' Boys),Waylon,21,23,Waylon
1980-09-06,Could I Have This Dance,Anne Murray,33,14,Anne Murray
1980-09-06,On The Road Again,Willie Nelson,20,20,Willie Nelson
1980-08-16,True Love Ways,Mickey Gilley,66,7,Mickey Gilley
1980-08-16,The Legend Of Wooley Swamp,The Charlie Daniels Band,31,14,The Charlie Daniels Band
1980-08-02,Whatever You Decide,Randy VanWarmer,77,3,Randy VanWarmer
1980-07-19,Cry Just A Little,Paul Davis,78,4,Paul Davis
1980-07-19,Under The Gun,Poco,48,10,Poco
1980-07-12,Lookin' For Love,Johnny Lee,5,21,Johnny Lee
1980-07-05,Years From Now,Dr. Hook,51,9,Dr. Hook
1980-06-28,That Lovin' You Feelin' Again,Roy Orbison & Emmylou Harris,55,8,Roy Orbison;Emmylou Harris
1980-06-28,I Can't Let Go,Linda Ronstadt,31,12,Linda Ronstadt
1980-06-28,Why Not Me,Fred Knoblock,18,14,Fred Knoblock
1980-06-21,Dancing With The Mountains,John Denver,97,3,John Denver
1980-06-21,Make A Little Magic,The Dirt Band,25,16,The Dirt Band
1980-06-21,Love The World Away,Kenny Rogers,14,12,Kenny Rogers
1980-06-21,Drivin' My Life Away,Eddie Rabbitt,5,25,Eddie Rabbitt
1980-06-14,I'm Happy Just To Dance With You,Anne Murray,64,6,Anne Murray
1980-06-07,The Blue Side,Crystal Gayle,81,8,Crystal Gayle
1980-05-31,In America,The Charlie Daniels Band,11,15,The Charlie Daniels Band
1980-05-31,More Love,Kim Carnes,10,19,Kim Carnes
1980-05-24,Magic,Olivia Newton-John,1,23,Olivia Newton-John
1980-05-17,Dancin' Like Lovers,Mary Macgregor,72,4,Mary Macgregor
1980-05-17,Somethin' 'Bout You Baby I Like,Glen Campbell & Rita Coolidge,42,10,Glen Campbell;Rita Coolidge
1980-05-17,Stand By Me,Mickey Gilley,22,18,Mickey Gilley
1980-05-03,Gone Too Far,Eddie Rabbitt,82,4,Eddie Rabbitt
1980-04-26,It Takes Time,The Marshall Tucker Band,79,3,The Marshall Tucker Band
1980-04-12,Hurt So Bad,Linda Ronstadt,8,14,Linda Ronstadt
1980-04-05,When The Feeling Comes Around,Jennifer Warnes,45,8,Jennifer Warnes
1980-04-05,Lucky Me,Anne Murray,42,8,Anne Murray
1980-03-29,Starting Over Again,Dolly Parton,36,10,Dolly Parton
1980-03-29,Don't Fall In Love With A Dreamer,Kenny Rogers With Kim Carnes,4,19,Kenny Rogers;Kim Carnes
1980-03-22,It's Hard To Be Humble,Mac Davis,43,12,Mac Davis
1980-03-08,Survive,Jimmy Buffett,77,5,Jimmy Buffett
1980-03-08,A Lesson In Leavin',Dottie West,73,5,Dottie West
1980-03-08,Do Right,Paul Davis,23,14,Paul Davis
1980-02-23,Loving You With My Eyes,Starland Vocal Band,71,6,Starland Vocal Band
1980-02-23,It's Like We Never Said Goodbye,Crystal Gayle,63,6,Crystal Gayle
1980-02-23,Autograph,John Denver,52,10,John Denver
1980-02-23,I Can't Tell You Why,Eagles,8,16,Eagles
1980-02-16,Sexy Eyes,Dr. Hook,5,21,Dr. Hook
1980-02-09,My Heroes Have Always Been Cowboys,Willie Nelson,44,10,Willie Nelson
1980-02-02,Years,Wayne Newton,35,13,Wayne Newton
1980-02-02,How Do I Make You,Linda Ronstadt,10,16,Linda Ronstadt
1980-01-26,Three Times In Love,Tommy James,19,16,Tommy James
1979-12-22,Don't Make Me Over,Jennifer Warnes,67,7,Jennifer Warnes
1979-12-22,Volcano,Jimmy Buffett,66,7,Jimmy Buffett
1979-12-22,Daydream Believer,Anne Murray,12,17,Anne Murray
1979-12-08,An American Dream,The Dirt Band,13,19,The Dirt Band
1979-12-08,The Long Run,Eagles,8,15,Eagles
1979-11-17,I'd Rather Leave While I'm In Love,Rita Coolidge,38,10,Rita Coolidge
1979-11-17,Coward Of The County,Kenny Rogers,3,19,Kenny Rogers
1979-11-03,Peter Piper,Frank Mills,48,9,Frank Mills
1979-10-13,Better Love Next Time,Dr. Hook,12,19,Dr. Hook
1979-10-06,Fooled By A Feeling,Barbara Mandrell,89,5,Barbara Mandrell
1979-10-06,Get It Up,Ronnie Milsap,43,11,Ronnie Milsap
1979-10-06,Heartache Tonight,Eagles,1,15,Eagles
1979-09-29,Sweet Summer Lovin',Dolly Parton,77,3,Dolly Parton
1979-09-29,Half The Way,Crystal Gayle,15,16,Crystal Gayle
1979-09-22,Dancin' 'round And 'round,Olivia Newton-John,82,2,Olivia Newton-John
1979-09-22,Broken Hearted Me,Anne Murray,12,17,Anne Murray
1979-09-15,You Stepped Into My Life,Wayne Newton,90,8,Wayne Newton
1979-09-08,Fins,Jimmy Buffett,35,11,Jimmy Buffett
1979-09-08,You Decorated My Life,Kenny Rogers,7,18,Kenny Rogers
1979-09-08,You're Only Lonely,J.D. Souther,7,21,J.D. Souther
1979-09-01,One Fine Day,Rita Coolidge,66,7,Rita Coolidge
1979-08-11,Good Friend,Mary Macgregor,39,12,Mary Macgregor
1979-07-28,Totally Hot,Olivia Newton-John,52,6,Olivia Newton-John
1979-07-07,When I Dream,Crystal Gayle,84,3,Crystal Gayle
1979-06-30,You're The Only One,Dolly Parton,59,6,Dolly Parton
1979-06-30,Last Of The Singing Cowboys,The Marshall Tucker Band,42,8,The Marshall Tucker Band
1979-06-30,I Know A Heartache When I See One,Jennifer Warnes,19,22,Jennifer Warnes
1979-06-23,The Devil Went Down To Georgia,The Charlie Daniels Band,3,18,The Charlie Daniels Band
1979-06-09,Amanda,Waylon,54,7,Waylon
1979-06-09,Suspicions,Eddie Rabbitt,13,17,Eddie Rabbitt
1979-05-26,Shadows In The Moonlight,Anne Murray,25,12,Anne Murray
1979-05-12,Heart Of The Night,Poco,20,14,Poco
1979-04-28,She Believes In Me,Kenny Rogers,5,16,Kenny Rogers
1979-04-14,Deeper Than The Night,Olivia Newton-John,11,13,Olivia Newton-John
1979-04-14,When You're In Love With A Beautiful Woman,Dr. Hook,6,25,Dr. Hook
1979-03-24,I Need Your Help Barry Manilow,Ray Stevens,49,8,Ray Stevens
1979-03-24,Just When I Needed You Most,Randy VanWarmer,4,20,Randy VanWarmer
1979-03-17,(If Loving You Is Wrong) I Don't Want To Be Right,Barbara Mandrell,31,16,Barbara Mandrell
1979-02-24,It Hurts So Bad,Kim Carnes,56,5,Kim Carnes
1979-02-10,Just One Look,Linda Ronstadt,44,8,Linda Ronstadt
1979-02-03,All The Time In The World,Dr. Hook,54,7,Dr. Hook
1979-01-27,I Just Fall In Love Again,Anne Murray,12,16,Anne Murray
1979-01-27,Music Box Dancer,Frank Mills,3,20,Frank Mills
1979-01-20,Not Fade Away,Tanya Tucker,70,4,Tanya Tucker
1979-01-20,Every Which Way But Loose,Eddie Rabbitt,30,11,Eddie Rabbitt
1979-01-20,Crazy Love,Poco,17,14,Poco
1978-12-09,Baby I'm Burnin',Dolly Parton,25,14,Dolly Parton
1978-12-09,Please Come Home For Christmas,Eagles,18,9,Eagles
1978-12-02,Ma├▒ana,Jimmy Buffett,84,6,Jimmy Buffett
1978-11-25,The Wedding Song (There Is Love),Mary Macgregor,81,4,Mary Macgregor
1978-11-25,A Little More Love,Olivia Newton-John,3,20,Olivia Newton-John
1978-11-11,Ooh Baby Baby,Linda Ronstadt,7,16,Linda Ronstadt
1978-11-04,Love Me Again,Rita Coolidge,68,7,Rita Coolidge
1978-11-04,The Gambler,Kenny Rogers,16,22,Kenny Rogers
1978-10-21,Can You Fool,Glen Campbell,38,11,Glen Campbell
1978-10-07,On The Shelf,Donny & Marie Osmond,38,10,Donny;Marie Osmond
1978-09-30,Like A Sunday In Salem (The Amos & Andy Song),Gene Cotton,40,10,Gene Cotton
1978-09-16,Sharing The Night Together,Dr. Hook,6,22,Dr. Hook
1978-09-02,In For The Night,The Dirt Band,86,3,The Dirt Band
1978-08-26,Heartbreaker,Dolly Parton,37,10,Dolly Parton
1978-08-26,Sweet Life,Paul Davis,17,21,Paul Davis
1978-08-19,Back In The U.s.a.,Linda Ronstadt,16,13,Linda Ronstadt
1978-08-12,Livingston Saturday Night,Jimmy Buffett,52,6,Jimmy Buffett
1978-07-29,Talking In Your Sleep,Crystal Gayle,18,18,Crystal Gayle
1978-07-15,You Needed Me,Anne Murray,1,26,Anne Murray
1978-07-08,Hopelessly Devoted To You,Olivia Newton-John,3,19,Olivia Newton-John
1978-07-01,Only One Love In My Life,Ronnie Milsap,63,6,Ronnie Milsap
1978-07-01,You,Rita Coolidge,25,12,Rita Coolidge
1978-06-24,Dream Lover,The Marshall Tucker Band,75,4,The Marshall Tucker Band
1978-06-24,You Don't Love Me Anymore,Eddie Rabbitt,53,7,Eddie Rabbitt
1978-06-17,You're A Part Of Me,Gene Cotton With Kim Carnes,36,12,Gene Cotton;Kim Carnes
1978-06-03,Love Or Something Like It,Kenny Rogers,32,12,Kenny Rogers
1978-05-27,Georgia On My Mind,Willie Nelson,84,6,Willie Nelson
1978-05-27,"God Knows/Baby, I'm Yours",Debby Boone,74,7,Debby Boone
1978-04-29,I Want To Live,John Denver,55,5,John Denver
1978-04-22,Cheeseburger In Paradise,Jimmy Buffett,32,11,Jimmy Buffett
1978-04-22,Tumbling Dice,Linda Ronstadt,32,8,Linda Ronstadt
1978-04-08,It's A Heartache,Juice Newton,86,3,Juice Newton
1978-03-25,It's A Heartache,Bonnie Tyler,3,21,Bonnie Tyler
1978-03-18,"I Love You, I Love You, I Love You",Ronnie McDowell,81,4,Ronnie McDowell
1978-03-18,Two Doors Down,Dolly Parton,19,12,Dolly Parton
1978-03-04,Woman To Woman,Barbara Mandrell,92,5,Barbara Mandrell
1978-03-04,It Amazes Me,John Denver,59,7,John Denver
1978-02-25,Ready For The Times To Get Better,Crystal Gayle,52,10,Crystal Gayle
1978-02-11,California,Debby Boone,50,5,Debby Boone
1978-02-11,Mammas Don't Let Your Babies Grow Up To Be Cowboys,Waylon & Willie,42,10,Waylon & Willie
1978-02-11,The Circle Is Small (I Can See It In Your Eyes),Gordon Lightfoot,33,12,Gordon Lightfoot
1978-02-04,Before My Heart Finds Out,Gene Cotton,23,14,Gene Cotton
1978-01-28,Poor Poor Pitiful Me,Linda Ronstadt,31,9,Linda Ronstadt
1978-01-14,The Way You Do The Things You Do,Rita Coolidge,20,11,Rita Coolidge
1977-12-24,What A Difference You've Made In My Life,Ronnie Milsap,80,5,Ronnie Milsap
1977-12-17,Sweet Music Man,Kenny Rogers,44,8,Kenny Rogers
1977-11-26,How Can I Leave You Again,John Denver,44,10,John Denver
1977-11-19,(You're My) Soul And Inspiration,Donny & Marie Osmond,38,11,Donny;Marie Osmond
1977-11-12,My Way,Elvis Presley,22,12,Elvis Presley
1977-10-22,From Graceland To The Promised Land,Merle Haggard,58,9,Merle Haggard
1977-10-15,Here You Come Again,Dolly Parton,3,19,Dolly Parton
1977-10-08,It's So Easy,Linda Ronstadt,5,18,Linda Ronstadt
1977-10-01,Fair Game,"Crosby, Stills & Nash",43,9,"Crosby, Stills & Nash"
1977-09-24,I've Never Been To Me,Charlene,3,23,Charlene
1977-09-17,"Changes In Latitudes, Changes In Attitudes",Jimmy Buffett,37,10,Jimmy Buffett
1977-09-17,We're All Alone,Rita Coolidge,7,20,Rita Coolidge
1977-09-10,The King Is Gone,Ronnie McDowell,13,12,Ronnie McDowell
1977-09-10,Blue Bayou,Linda Ronstadt,3,23,Linda Ronstadt
1977-09-03,You Light Up My Life,Debby Boone,1,25,Debby Boone
1977-08-27,I Go Crazy,Paul Davis,7,40,Paul Davis
1977-08-20,Can't You See,The Marshall Tucker Band,75,6,The Marshall Tucker Band
1977-08-13,Don't It Make My Brown Eyes Blue,Crystal Gayle,2,26,Crystal Gayle
1977-08-06,For A While,Mary Macgregor,90,4,Mary Macgregor
1977-08-06,Indian Summer,Poco,50,8,Poco
1977-08-06,Daytime Friends,Kenny Rogers,28,12,Kenny Rogers
1977-07-30,I'm Dreaming,Jennifer Warnes,50,7,Jennifer Warnes
1977-07-09,Sunflower,Glen Campbell,39,11,Glen Campbell
1977-06-25,I Can't Help Myself,Eddie Rabbitt,77,9,Eddie Rabbitt
1977-06-25,Walk Right In,Dr. Hook,46,10,Dr. Hook
1977-06-25,Way Down,Elvis Presley,18,21,Elvis Presley
1977-06-18,Light Of A Clear Blue Morning,Dolly Parton,87,5,Dolly Parton
1977-06-18,Making A Good Thing Better,Olivia Newton-John,87,4,Olivia Newton-John
1977-06-18,It Was Almost Like A Song,Ronnie Milsap,16,22,Ronnie Milsap
1977-06-04,Lose Again,Linda Ronstadt,76,5,Linda Ronstadt
1977-06-04,Telephone Man,Meri Wilson,18,16,Meri Wilson
1977-05-28,Just A Song Before I Go,"Crosby, Stills & Nash",7,21,"Crosby, Stills & Nash"
1977-05-21,Watch Closely Now,Kris Kristofferson,52,6,Kris Kristofferson
1977-05-14,Freddie,Charlene,96,3,Charlene
1977-05-14,Life In The Fast Lane,Eagles,11,14,Eagles
1977-05-07,"Luckenbach, Texas (Back To The Basics Of Love)",Waylon Jennings,25,16,Waylon Jennings
1977-05-07,(your Love Has Lifted Me) Higher And Higher,Rita Coolidge,2,27,Rita Coolidge
1977-04-23,This Girl (Has Turned Into A Woman),Mary Macgregor,46,8,Mary Macgregor
1977-04-23,This Is The Way That I Feel,Marie Osmond,39,8,Marie Osmond
1977-04-02,Margaritaville,Jimmy Buffett,8,22,Jimmy Buffett
1977-03-26,Lucille,Kenny Rogers,5,19,Kenny Rogers
1977-03-12,My Sweet Lady,John Denver,32,11,John Denver
1977-03-12,Heard It In A Love Song,The Marshall Tucker Band,14,21,The Marshall Tucker Band
1977-03-05,It Ain't Easy Comin' Down,Charlene,97,4,Charlene
1977-02-26,Hotel California,Eagles,1,19,Eagles
1977-02-19,Race Among The Ruins,Gordon Lightfoot,65,4,Gordon Lightfoot
1977-02-12,Southern Nights,Glen Campbell,1,21,Glen Campbell
1977-01-29,Turn Loose Of My Leg,Jim Stafford,98,2,Jim Stafford
1977-01-29,Sam,Olivia Newton-John,20,13,Olivia Newton-John
1977-01-29,Right Time Of The Night,Jennifer Warnes,6,22,Jennifer Warnes
1977-01-08,Hail! Hail! Rock And Roll!,Starland Vocal Band,71,6,Starland Vocal Band
1976-12-25,"Baby, You Look Good To Me Tonight",John Denver,65,7,John Denver
1976-12-25,Moody Blue/she Thinks I Still Care,Elvis Presley,31,13,Elvis Presley
1976-12-18,New Kid In Town,Eagles,1,15,Eagles
1976-12-04,Someone To Lay Down Beside Me,Linda Ronstadt,42,11,Linda Ronstadt
1976-12-04,You've Got Me Runnin',Gene Cotton,33,11,Gene Cotton
1976-11-27,If Not You,Dr. Hook,55,11,Dr. Hook
1976-11-27,Ain't Nothing Like The Real Thing,Donny & Marie Osmond,21,13,Donny;Marie Osmond
1976-11-20,Torn Between Two Lovers,Mary Macgregor,1,22,Mary Macgregor
1976-11-06,Every Face Tells A Story,Olivia Newton-John,55,9,Olivia Newton-John
1976-10-30,Things,Anne Murray,89,3,Anne Murray
1976-10-30,Living It Down,Freddy Fender,72,4,Freddy Fender
1976-10-16,California Day,Starland Vocal Band,66,3,Starland Vocal Band
1976-10-09,Can't You See,Waylon Jennings,97,1,Waylon Jennings
1976-10-02,Here's Some Love,Tanya Tucker,82,5,Tanya Tucker
1976-09-18,The End Is Not In Sight (the Cowboy Tune),Amazing Rhythm Aces,42,10,Amazing Rhythm Aces
1976-09-11,Like A Sad Song,John Denver,36,7,John Denver
1976-08-28,The Wreck Of The Edmund Fitzgerald,Gordon Lightfoot,2,21,Gordon Lightfoot
1976-08-21,That'll Be The Day,Linda Ronstadt,11,16,Linda Ronstadt
1976-08-14,Rose Of Cimarron,Poco,94,1,Poco
1976-08-07,Superstar,Paul Davis,35,9,Paul Davis
1976-08-07,Don't Stop Believin',Olivia Newton-John,33,9,Olivia Newton-John
1976-07-31,Hideaway,John Sebastian,95,2,John Sebastian
1976-07-31,Ode To Billy Joe - Main Title,Bobbie Gentry,65,4,Bobbie Gentry
1976-07-24,Rocky Mountain Music,Eddie Rabbitt,76,8,Eddie Rabbitt
1976-06-19,A Little Bit More,Dr. Hook,11,24,Dr. Hook
1976-06-12,I'll Get Over You,Crystal Gayle,71,6,Crystal Gayle
1976-05-29,The Hungry Years,Wayne Newton,82,4,Wayne Newton
1976-05-29,Vaya Con Dios,Freddy Fender,59,6,Freddy Fender
1976-05-15,I.O.U.,Jimmy Dean,35,4,Jimmy Dean
1976-05-08,It Makes Me Giggle,John Denver,60,4,John Denver
1976-05-08,Afternoon Delight,Starland Vocal Band,1,20,Starland Vocal Band
1976-05-01,'til I Can Make It On My Own,Tammy Wynette,84,5,Tammy Wynette
1976-04-24,Thinking Of You,Paul Davis,45,10,Paul Davis
1976-04-17,One Piece At A Time,Johnny Cash And The Tennessee Three,29,10,The Tennessee Three;Johnny Cash
1976-04-10,Forever Lovers,Mac Davis,76,5,Mac Davis
1976-04-03,Jasper,Jim Stafford,69,6,Jim Stafford
1976-03-27,There Won't Be No Country Music (There Won't Be No Rock 'N' Roll),C.W. McCall,73,4,C.W. McCall
